localId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variants,variantCount,categoryPath,description,imageUrls,imageCount,registrationDocument,kzEvidence,status,reviewReasons,sourcePageUrl
806-314-110-504-009,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.107.060.009,00000014930,00000014930,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,,https://www.vladmiva.ru/upload/iblock/8b0/2xirud896rhocnwwi301mg3g7oa4dz05.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-110-504-009/
806-314-110-504-010,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.107.060.010,00000022313,00000022313,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,,https://www.vladmiva.ru/upload/iblock/3d5/vvc9vfg7vvpdyyht7y0gmitz7ap40ble.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-110-504-010/
806-314-110-504-012,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.107.060.012,00000014931,00000014931,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,,https://www.vladmiva.ru/upload/iblock/77e/41ofcpzcv3uwjrdiunfyfnrf5z1g17x3.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-110-504-012/
806-314-110-504-014,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.107.060.014,00000018203,00000018203,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,,https://www.vladmiva.ru/upload/iblock/56e/g1gzro0pj280elnhskaxxxgd4rm0em0k.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-110-504-014/
806-314-110-504-016,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.107.060.016,00000012973,00000012973,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,,https://www.vladmiva.ru/upload/iblock/21d/tm83dtnnronnsmrgjyu0955q2h9mmdy1.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-110-504-016/
806-314-110-504-021,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.107.060.021,00000023218,00000023218,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,,https://www.vladmiva.ru/upload/iblock/146/r5qwrb7ik0x40hzmk4zmv2qb8h13w3b7.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-110-504-021/
806-314-111-504-009,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.107.080.009,00000018205,00000018205,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,,https://www.vladmiva.ru/upload/iblock/f6f/jg632snh3lbud6j8cojweiy78x5zut1n.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-111-504-009/
806-314-111-504-010,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.107.080.010,00000018600,00000018600,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,,https://www.vladmiva.ru/upload/iblock/878/tkefiy8ss15htqj3qit6kq26t2tz1063.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-111-504-010/
806-314-111-504-012,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.107.080.012,00000018051,00000018051,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,,https://www.vladmiva.ru/upload/iblock/fcf/fjen160jou3qgpeiabsubyqumgmq7bcr.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-111-504-012/
806-314-111-504-014,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.107.080.014,00000014932,00000014932,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,,https://www.vladmiva.ru/upload/iblock/d6a/43n4khvejlccok2s0gyl2nkhec962103.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-111-504-014/
806-314-111-504-016,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.107.080.016,00000019877,00000019877,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,,https://www.vladmiva.ru/upload/iblock/950/uk1p6hq0z6xhvoa77jp4r7m9f5vhefj4.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-111-504-016/
806-314-112-504-009,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.107.100.009,00000008430,00000008430,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.112.504.009,https://www.vladmiva.ru/upload/iblock/06e/7evamh5dwm62cs60q7b9vk6m1i32m60w.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-112-504-009/
806-314-112-504-010,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.107.100.010,00000008507,00000008507,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.112.504.010,https://www.vladmiva.ru/upload/iblock/9b1/1090v5eqtf4pisq5ljc0qbmbz0dzs6sz.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-112-504-010/
806-314-129-504-010,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.126.060.010,00000014933,00000014933,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.129.504.010,https://www.vladmiva.ru/upload/iblock/4a8/iiwo51fgykqk0ddivjef14mfi2oz9g5y.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-129-504-010/
806-314-129-504-012,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.126.060.012,00000074510,00000074510,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.129.504.012,https://www.vladmiva.ru/upload/iblock/54a/eljkhcl9z5cv2xtk3lp1kto2ciwma2be.png,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-129-504-012/
806-314-130-504-010,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.126.080.010,00000016000,00000016000,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.130.504.010,https://www.vladmiva.ru/upload/iblock/fbb/cg9tqfszuzjc06wtz0qnxzgpuazjl7lh.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-130-504-010/
806-314-130-504-012,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.126.080.012,00000014934,00000014934,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.130.504.012,https://www.vladmiva.ru/upload/iblock/fde/5305vbwmcdabixji963zl5jv0ac9039f.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-130-504-012/
806-314-131-504-010,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.126.100.010,00000014457,00000014457,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.131.504.010,https://www.vladmiva.ru/upload/iblock/26a/nbcip9xhjk7vd3l863b28xjrww0nywxx.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-131-504-010/
806-314-131-504-012,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.126.100.012,00000020041,00000020041,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.131.504.012,https://www.vladmiva.ru/upload/iblock/c3b/h787uxcl4c94gs9dq38dflqq35szzw3n.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-131-504-012/
806-314-131-504-014,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.126.100.014,00000018053,00000018053,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.131.504.014,https://www.vladmiva.ru/upload/iblock/8f8/mt2cjvtx70sujt6ofoxbg0u7n3dwxzaw.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-131-504-014/
806-314-139-504-010,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.137.040.010,00000016005,00000016005,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.139.504.010,https://www.vladmiva.ru/upload/iblock/31a/tvyu9of86yluyi2s0anso4o1ikcz1iy1.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-139-504-010/
806-314-139-504-012,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.137.040.012,00000043734,00000043734,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.139.504.012,https://www.vladmiva.ru/upload/iblock/507/yy52v2p041qwgxofgc4t00nv9dffoma6.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-139-504-012/
806-314-140-504-010,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.137.060.010,00000017605,00000017605,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.140.504.010,https://www.vladmiva.ru/upload/iblock/6bc/09n8mja9tse43ao410y83biv4be6amzc.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-140-504-010/
806-314-140-504-012,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.137.060.012,00000016003,00000016003,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.140.504.012,https://www.vladmiva.ru/upload/iblock/822/7lwtz58fyufxvg798ft6jse57e2bnjni.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-140-504-012/
806-314-141-504-010,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.137.080.010,00000018103,00000018103,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.141.504.010,https://www.vladmiva.ru/upload/iblock/eb9/5ao6my7xafsz0tenusv3xhs00z436xnw.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-141-504-010/
806-314-141-504-012,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.137.080.012,00000014935,00000014935,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.141.504.012,https://www.vladmiva.ru/upload/iblock/257/qazoko95dvm6op9surx2pz4s2rzu74vq.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-141-504-012/
806-314-141-504-014,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.137.080.014,00000020101,00000020101,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.141.504.014,https://www.vladmiva.ru/upload/iblock/b68/1abpszvuge5bxs2722x65qs94h25rlnw.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-141-504-014/
806-314-142-504-010,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.137.100.010,00000018808,00000018808,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.142.504.010,https://www.vladmiva.ru/upload/iblock/6d4/kaki8txkypfc7arf1w9k77a6u1i8zije.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-142-504-010/
806-314-142-504-012,ВладМиВа,АО «ОЭЗ «ВладМиВа»,836.314.137.100.012,00000018050,00000018050,,1,Стоматология > Стоматологические алмазные инструменты > Трубинные > Цилиндрические Трубинные,Головка алмазная /ВладМиВа/ 806.314.142.504.012,https://www.vladmiva.ru/upload/iblock/689/w60skm5f0hg26mtj03mptk24xzhes9qn.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/tsilindricheskie-trubinnye/806-314-142-504-012/
